id,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
minecraft:gold_ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,415,2587,6989,12827,18677,24110,28347,47940,64924,78836,91554,102360,112630,121437,128276,123957,119781,114645,108477,102420,96979,91562,84810,79743,74981,69271,64428,58581,52085,46948,41373,36728,31061,24719,19442,14803,11982,10284,8339,7933,7814,7887,8058,7968,7800,8039,7933,7659,8001,7873,7444,7674,7547,7696,7672,7201,6647,5832,5224,5050,4969,4967,4993,4732,4367,4314,4214,4346,4262,4290,4059,3875,3830,3739,3661,3605,3358,3200,3083,2920,2875,2656,2419,2485,2540,2323,2069,1984,2005,1914,1813,1742,1673,1483,1462,1284,1222,1116,994,1012,1020,928,826,785,694,598,543,505,524,482,480,447,328,273,236,263,263,258,219,183,164,159,138,102,94,106,69,81,90,80,74,62,33,44,48,30,11,5,7,1,0,1,2,4,2,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613404,0.0088118215,0.0101202961
minecraft:oak_log,0,0,0,0,0,0,3,6,7,9,182,401,601,790,950,1092,1137,1295,1422,1454,1573,1823,1947,1957,2015,2009,1889,1858,1754,1737,1695,1704,1801,1744,1634,1660,1569,1657,1699,1628,1772,1765,1726,1709,1656,1711,1838,1883,1867,1747,1693,1620,1508,1443,1377,1390,1299,1084,918,938,917,890,943,981,1034,952,925,984,995,1072,986,961,963,877,875,924,883,830,775,869,899,807,820,852,850,848,815,901,873,845,781,843,866,849,741,670,640,524,529,463,467,347,292,247,213,151,148,101,80,56,36,45,53,58,63,121,146,162,159,202,269,510,713,917,1193,3340,8600,34939,72811,91514,111650,127028,132749,131715,130757,132852,129939,116347,100660,84262,68197,55535,47852,44395,41570,36744,32430,28479,24454,21751,20548,20794,21211,20100,18821,17733,16634,16353,16846,18228,19009,17891,16511,14978,13090,12010,11848,12516,13259,12577,12093,11406,10536,10172,10518,11307,12059,11456,10765,9897,8828,8348,8372,8785,8952,8445,7919,7215,6366,5788,5401,5222,5005,4468,3897,3478,3149,2932,2707,2638,2443,2086,1785,1493,1234,1112,1009,1029,977,864,726,624,503,439,374,371,353,308,265,225,205,162,136,116,101,100,87,79,52,41,33,26,23,19,14,11,7,6,4,2,0,0,0,0,1,2,3,3,3,3,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505575,0.0084482459,0.0097027329
minecraft:ice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1342,0,0,0,2,6,8,2469643,22,3,2,2,0,6,2,6,2,4,7,1,2,2,2,2,8,2,2,3,4,7,6,11,169,22,19,22,13,18,32,51,51,46,40,46,50,80,80,110,125,80,58,78,89,106,98,70,48,44,55,63,92,87,93,81,78,84,129,153,195,218,208,168,147,161,211,277,319,333,293,259,409,241,276,335,363,385,407,463,412,319,314,294,322,419,447,405,371,399,460,521,604,686,670,550,453,429,410,407,433,446,453,422,394,322,373,427,493,553,560,527,416,371,374,392,409,488,504,362,304,236,254,252,267,254,237,198,176,153,173,212,235,221,169,137,126,135,177,227,274,277,222,170,141,146,152,127,108,97,76,65,45,49,67,72,77,65,56,44,36,36,24,19,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503617,0.0084416439,0.0096951506
minecraft:red_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,44,93,201,369,1852,4899,4599,4159,2192,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,19,39,60,37,41,27,25,511,13893,68741,254701,439798,446423,281605,84154,13460,1427,0,0,11,846,28001,79703,174620,232118,188282,57464,10725,333,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,6,0,0,22,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,8889,22511,28671,19799,9723,1559,0,0,0,0,0,0,0,0,2998,3400,3335,1266,782,431,0,0,0,0,0,0,55,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500224,0.0084302035,0.0096820113
minecraft:kelp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,3,1,10,2,3,8,11,12,12,11,8,9,17,21,34,32,52,58,84,105,102,115,121,117,133,153,167,131,146,162,171,225,297,361,425,496,588,650,832,973,1149,1379,1605,1786,1980,2235,2566,3023,3898,5834,9241,14578,22016,31844,41910,52390,61008,64575,67448,69326,69526,69052,72314,84909,106836,107868,111290,117997,124008,128737,131364,131823,125989,107387,78806,69021,237093,5526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346201,0.0079108719,0.0090855638
minecraft:bamboo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,5,5,5,5,9,9,18,29,53,93,134,198,265,323,516,674,832,1057,1359,1955,13443,31947,41426,50738,59637,68713,76540,83002,88914,95288,95683,94848,92692,88914,84302,79382,74239,67885,60526,54372,48583,43488,38807,34893,32152,31100,29245,28305,28023,28328,28547,29209,29502,29387,28442,27617,26527,25311,23999,22655,21749,20687,19189,17776,16510,15177,14011,12930,11906,11091,10207,9374,8626,7822,7134,6553,6166,6035,5583,5280,5093,4804,4573,4303,4098,4034,3944,3799,3639,3489,3290,3000,2723,2459,2227,2001,1774,1601,1425,1256,1089,938,798,681,575,482,405,335,275,228,172,139,103,78,57,43,24,12,7,4,4,4,4,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327976,0.0078494213,0.0090149883
minecraft:podzol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,4,9,30,17,82,40,299,1138,1329,1434,1279,1432,1891,1805,1988,2690,3401,10160,113713,195723,93329,106559,110144,106509,103993,113554,116148,109862,48916,44991,39639,32402,33042,34727,38953,35308,16025,14751,14469,14244,14417,15637,18699,22197,13199,13267,13431,15873,17027,17658,17378,17353,9782,9732,9261,9720,10509,11776,14718,14539,8872,7776,7463,7364,7935,9565,11968,13247,6388,5688,5510,5269,5540,6077,8471,8448,4099,4004,3699,2995,3197,3229,3110,2842,2246,2449,1525,1222,1168,1123,1140,699,675,539,523,485,295,171,99,112,88,108,104,31,10,7,5,5,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019805,0.0068103367,0.0078216091
minecraft:spruce_log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,8,2,3,3,8,3,5,23,16,37,79,34,41,50,42,43,48,38,46,80,73,105,104,111,113,123,181,237,275,408,643,1308,15830,38584,49204,61408,73914,84846,91047,93287,94489,94393,88497,81746,75011,67764,61175,55642,52283,49951,46410,43174,40178,36899,33545,30636,28662,27133,25083,22967,21119,19282,17775,16473,15826,15197,14056,12915,11898,10885,9966,9271,8983,8898,8501,8134,7726,7401,7119,7092,7396,7706,7548,7344,7069,6732,6352,6094,6073,6216,6084,5937,5727,5487,5138,4815,4528,4264,3915,3640,3379,3097,2898,2828,2689,2549,2387,2240,2039,1892,1743,1666,1583,1497,1384,1312,1212,1079,1001,905,867,844,778,682,615,546,501,457,431,392,354,303,253,213,189,172,174,173,162,151,127,105,84,65,46,36,25,23,14,11,9,7,6,7,5,4,5,5,4,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972886,0.0066521361,0.0076399173
minecraft:glow_lichen,0,0,0,6,14,23,28,50,81,99,6630,7981,8306,9267,9529,10046,11431,11722,11842,12107,12408,12968,13532,14085,15835,16356,15871,15261,14892,14868,14692,14878,16595,16685,16195,15872,15467,15416,15479,15328,17371,17465,16951,16790,16972,16841,16642,16976,19062,18435,18083,18120,18112,17906,17903,17832,20991,20002,19831,19383,19367,18870,18603,18679,21205,19887,19221,18674,18720,18877,18615,18885,21592,19856,19330,18705,18875,18931,18893,18748,23038,19910,18650,18272,18156,18177,17390,17202,19242,17754,17318,16626,16057,15819,15332,15066,18129,14959,14207,13244,12672,12207,12011,11679,13238,11989,11090,10539,9958,9426,9073,8402,10779,8300,7223,6352,5404,4918,4308,3975,4668,3906,3199,2803,2556,2432,2245,2068,2416,2117,1855,1705,1666,1553,1488,1476,1704,1494,1304,1284,1143,1102,1025,988,1308,1106,922,885,810,726,789,730,915,781,714,587,534,545,486,465,611,485,438,390,323,277,286,239,376,297,259,222,169,173,161,163,168,164,132,102,107,109,100,77,105,91,86,66,77,56,55,39,49,36,53,45,42,27,29,25,43,23,26,24,17,21,28,23,22,20,23,16,16,16,32,23,12,15,17,14,5,12,8,12,17,10,11,7,14,3,9,3,7,5,7,2,7,2,4,3,15,4,3,1,5,3,2,0,1,9,1,2,2,4,0,1,2,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743986,0.0058803359,0.0067535118
minecraft:dark_oak_log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,5,4,9,26,26,36,23,20,20,18,18,28,21,26,43,70,74,92,118,124,148,228,307,396,488,718,1172,11783,27527,37405,50908,68144,84274,94600,97480,94897,92378,88154,83570,76543,65923,53425,40603,31692,27332,23919,22349,21070,19842,17277,14700,13489,12921,12459,12322,12393,11897,11584,11782,12752,13820,14518,15413,15856,15470,14244,12862,12041,12135,11986,11804,11632,11168,10765,10730,10885,10946,10908,10972,10647,9673,8812,8062,7722,7817,7794,7907,7717,7153,6617,5894,5299,5022,4720,4395,4155,3760,3102,2467,1944,1565,1405,1278,1165,1126,987,824,743,596,446,297,176,109,82,60,48,39,41,58,53,40,33,32,31,32,18,8,4,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741817,0.0058730225,0.0067451124
minecraft:cave_vines_plant,0,0,0,0,0,0,0,0,0,2,3,6,661,897,1202,1609,2173,2544,2791,3061,3268,3617,4314,5673,7799,9538,10188,10108,10178,10075,10472,11841,14430,15986,16607,16756,16418,15718,15492,16207,19397,20792,21896,22900,22685,22414,23636,24995,29140,30526,31005,30624,30258,30714,33324,37349,45050,45651,46656,45039,42092,38081,34066,31424,31288,27321,25401,24017,22728,21961,21804,22386,24176,21498,19652,17298,15356,14097,13587,14170,16497,15659,15088,15268,14699,13833,13619,13579,14662,13155,12313,11591,10860,10250,9901,9917,10483,9759,9183,8111,6781,5811,5244,5226,5848,5734,5210,4462,3762,3123,2743,2478,2577,2453,2206,1968,1677,1444,1477,1589,1940,1900,1761,1613,1362,1119,1042,1131,1317,1371,1283,1141,1108,1076,1114,1217,1532,1204,970,826,706,628,571,591,684,558,437,388,328,286,319,383,443,375,318,300,246,220,230,269,337,239,188,205,162,128,129,164,212,139,111,80,38,25,18,24,35,35,35,24,20,25,17,19,17,14,20,15,10,8,9,6,5,3,5,4,6,4,5,4,5,6,3,1,2,2,0,0,0,1,2,2,4,3,5,6,5,6,4,3,4,6,4,2,0,0,1,1,1,1,1,2,2,0,2,2,2,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693280,0.0057093664,0.0065571549
minecraft:oak_fence,0,0,82,272,564,834,1013,1430,2053,3208,4443,5644,7194,8449,10227,12057,13384,14212,15112,15968,16806,17326,17200,17770,19225,20056,18784,17460,17888,18495,18276,18262,18743,18551,17916,19646,20546,18880,18851,19864,20326,19939,18818,18422,19270,19927,19164,17982,17899,18855,18849,18699,18577,18423,18128,17308,16562,17345,18924,18863,17290,16081,16014,16486,17189,17779,17636,17030,16770,16381,15774,16299,15990,14896,15654,16548,15210,14088,15218,16788,16845,15247,14898,15764,16125,16431,18074,18221,16916,17629,18161,17656,17136,16827,16695,16683,16075,14948,14229,13754,13021,12318,11807,11016,9717,9141,8893,7320,5730,4697,3634,2461,1688,1081,473,163,38,77,74,59,70,25,28,23,50,6,11,1070,524,476,268,262,244,194,217,173,334,198,130,107,48,71,123,67,46,101,73,76,62,110,46,75,71,17,10,15,71,95,106,50,97,34,30,8,10,17,4,63,55,76,57,21,8,10,12,27,83,28,10,10,3,35,20,21,15,2,3,34,5,16,15,49,4,18,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622494,0.0054706917,0.0062830392
minecraft:redstone_ore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,351,1886,5305,9593,14138,18601,22914,40566,56158,70162,85024,99963,113128,126191,139147,141240,143141,141918,142082,128711,70979,13743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584942,0.0053440746,0.0061376206
minecraft:cobblestone,0,0,0,0,0,56,147,253,323,3137,7357,10808,13842,17995,18922,20027,20815,21680,22375,21614,20550,21608,23818,24785,25040,24604,23945,20509,19364,18780,19450,20085,19670,19781,19912,19186,18842,19590,20459,21625,21659,21702,21342,19877,18711,19290,21809,24128,23465,23545,23075,21046,20306,21689,23533,24506,23953,23151,22812,20890,19760,19457,19465,18100,14741,11949,9515,6049,5747,5949,6449,6468,6056,5971,6008,5523,4855,4993,5681,5952,6365,6700,6667,5880,5792,5798,6449,6686,7133,6996,6891,6330,6413,6524,6773,7186,6984,6416,6142,5171,4849,4510,4619,4692,4550,4313,4416,3590,3273,3071,3306,2912,2679,2520,2421,1709,1638,1866,2029,2453,2652,2801,2863,2789,2781,2878,3727,7474,6417,5514,5824,4862,4342,4182,3864,4568,3764,3112,2934,2386,2095,1900,1889,2181,1537,1310,1106,1032,1064,1087,1496,1402,1171,1171,1255,848,688,825,812,968,815,930,624,658,423,422,553,437,423,411,421,284,390,442,448,453,419,409,343,248,189,248,297,265,230,293,298,265,283,212,190,227,156,97,168,121,76,63,34,45,73,46,29,31,15,34,65,44,52,25,25,25,0,0,17,28,25,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544315,0.0052070893,0.0059802943
minecraft:birch_log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,3,7,14,31,44,53,76,108,213,328,472,637,896,1722,16608,39265,50754,63561,76777,85630,88360,88010,87470,86968,78929,69464,59077,48326,38822,31966,28169,26264,23226,20432,17733,15195,13126,12141,12191,12902,12427,12012,11644,11170,10591,10652,11030,11408,10867,10130,9135,8065,7087,6632,6789,7160,6823,6429,6025,5540,5087,5005,5171,5416,5174,4874,4452,4033,3766,3616,3774,3931,3762,3437,3098,2636,2204,1883,1709,1669,1498,1303,1164,1030,890,764,686,654,583,501,430,362,303,288,281,275,254,223,192,153,110,77,65,54,56,52,47,41,38,31,27,20,16,15,10,6,6,6,6,5,1,2,2,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464838,0.0049391104,0.005672523
minecraft:jungle_log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,4,4,6,6,13,9,18,11,10,9,21,10,13,16,28,32,50,54,55,70,105,187,200,236,299,471,839,13634,26734,27382,32943,37858,42081,45738,48715,51518,52800,50022,48296,46147,44260,42771,41345,39891,38469,35659,33551,31508,29624,28029,26744,25791,24617,22337,20812,19392,18024,16925,16033,15359,14503,12956,12019,11269,10516,10055,9878,9870,9704,8928,8576,8162,7890,7883,7911,8143,8195,7651,7222,6743,6481,6222,5999,6003,5703,5275,4909,4622,4328,4157,3964,3865,3593,3211,2955,2649,2448,2251,2069,1911,1767,1564,1404,1259,1128,1013,933,855,794,704,607,513,438,395,361,320,261,226,184,156,137,117,98,82,72,67,53,38,34,31,32,27,22,17,16,13,11,9,9,10,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384280,0.0046674866,0.0053605656
minecraft:red_sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,24,87,27,0,0,0,3,1,1,1,3,6,11,17,30,50,88,44,94,43,145,694,961,1062,1119,1068,1287,2126,2293,2565,2802,3332,5236,128399,189731,89353,93468,102597,99416,99881,99681,98578,86183,43597,39338,32619,19721,5147,519,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253469,0.0042264208,0.0048540055
