id,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,total,percent_of_total,percent_excluding_air
minecraft:kelp_plant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,6,5,3,2,1,2,4,10,12,15,18,22,26,24,25,24,30,35,37,42,45,50,52,66,76,101,142,178,212,251,254,269,293,369,495,732,1052,1425,1854,2181,2512,2780,2921,3030,3137,3351,3597,3726,3904,4108,4492,5091,5797,6673,7644,10634,12974,15156,17391,20339,24616,29812,35055,42991,50462,56801,62700,69393,76708,87391,120364,195040,317836,512972,787892,1114631,1441212,1718482,1892767,1824914,1729002,1616484,1511396,1474195,1736483,2545595,3777039,3833143,3861714,3839734,3735709,3530924,3228357,2847044,2407270,1993895,1612301,1332833,1069715,4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58299390,0.0088802196,0.0636111286
minecraft:moss_block,0,9,1,3,9,84,68,98,226,20145,26065,40926,55505,66061,76286,87477,87928,122807,154353,177809,191707,204253,213820,224751,190028,279723,342823,363912,370551,378007,384201,407038,340752,459964,535422,555854,581385,606413,621635,636448,529999,683128,771118,807011,823718,849109,881909,934370,748650,1024566,1121816,1107850,1110283,1108224,1107261,1139148,916404,1228936,1328221,1299225,1293030,1270375,1214189,1158299,876908,1022365,986380,871703,815005,784274,766457,771396,602052,777463,785720,699520,636426,590427,554989,539418,430241,553887,576918,555100,527415,513008,501590,481849,370785,459799,466939,420358,398990,382441,362144,342128,287074,351843,350744,306030,270113,234708,202277,178239,139614,167030,171419,167404,160280,145226,127501,110561,86517,102404,99651,87293,78191,69670,60347,54117,43701,50783,54597,53904,51723,48127,45783,39727,30089,37947,44950,45207,41525,38489,33119,28609,21663,31806,35416,31899,27124,24122,21616,19058,14986,19292,20619,19677,17061,15406,14469,11750,8344,14216,17034,14465,12766,11015,8363,6721,5522,7436,7739,6153,5188,4454,4147,3760,3107,3515,3835,3560,3030,2881,2563,2353,1962,2562,2859,2881,2910,2459,2438,2216,1693,2508,2938,2906,2468,2037,1696,1524,1159,1230,1166,1156,1172,984,1336,1165,775,899,1008,889,836,965,913,762,717,789,855,707,538,562,551,480,412,552,643,613,620,581,399,291,275,374,271,215,255,260,226,228,290,524,596,555,371,359,405,276,156,94,93,83,74,94,140,76,14,51,78,105,86,52,60,78,59,76,83,77,45,19,26,25,19,32,32,27,25,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57961311,0.0088287231,0.0632422468
minecraft:spruce_leaves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,20,8,40,9,21,70,13,85,63,58,25,66,82,25,19,25,5,1,5,4,67,47,16,56,40,86,63,50,37,69,78,69,88,104,326,589,815,1115,1363,2089,4145,7205,9972,15300,22418,50315,458683,1243883,1818241,2108643,2462733,2709270,2995261,3098055,3210360,3031312,2836977,2403907,2228322,1812685,1683839,1340132,1309689,1029046,1046382,806720,855502,659513,715330,569555,635285,528786,570067,465220,498862,428588,462592,428603,469933,444759,453670,397628,394026,351615,353749,321234,339548,319144,324092,287821,292033,266223,279917,266645,293812,287783,296402,266050,267470,236488,239560,217428,222276,202010,202047,173435,175617,149752,153649,131914,137793,119930,122268,102223,104576,87029,89947,81218,87977,78914,82116,71545,74427,66445,67231,57584,57360,50962,47045,39261,37944,31785,32759,28255,30330,28958,27920,24967,23046,19851,18799,17247,18114,16321,13715,12947,11460,11159,10778,9263,8948,8779,7357,6185,5811,4768,4208,3835,3797,3385,3278,2791,2725,2165,1898,1478,1202,1093,878,639,557,376,287,270,180,232,148,157,119,85,123,144,67,36,36,7,30,69,29,26,6,1,0,20,63,24,25,5,20,4,21,49,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,20,8,40,8,0,10,4,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57777033,0.0088006537,0.063041179
minecraft:deepslate_gold_ore,0,126697,263481,412857,573699,743158,765318,791494,815044,840137,860932,881129,900008,920372,893166,722928,550796,529302,553355,578793,603400,626810,647043,668444,687738,715933,744298,770708,796579,822432,844137,862114,882979,917869,944055,970474,997477,1019848,1043054,1061941,1077630,1107318,1137232,1165751,1189996,1211031,1228614,1221200,1193508,1174629,1154498,1133536,1109668,1081267,1048516,1019034,992636,976221,953115,921781,878054,827682,773169,712583,661394,547606,449717,361284,277086,200006,128089,61018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57324868,0.0087317795,0.0625478166
minecraft:calcite,0,183,1469,8243,28299,68353,109544,153755,194353,237204,278075,318155,359267,399811,439158,477775,515122,540850,558131,563949,564642,566686,571847,576339,580265,583651,584069,583836,582645,577299,572109,564370,556751,549611,545917,545522,546588,546888,550153,555236,562541,570980,575683,577837,579159,576439,570499,561856,556873,552556,548923,547673,547738,552875,558249,563088,568915,576475,579902,580440,580362,576463,573721,568062,561002,555930,551778,551019,551781,557388,560770,563210,568802,574003,576320,575920,575325,574710,572235,565795,561022,556430,554395,551963,551194,555133,562456,572934,579526,583635,583116,576760,562831,536993,503052,463331,418795,376490,336896,299526,265119,229523,192341,152711,110971,72171,39794,17883,6011,1630,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,10,10,20,23,43,62,86,141,134,134,160,181,239,324,410,539,602,575,506,429,453,431,393,350,261,170,145,159,172,254,318,346,346,314,264,312,434,475,581,580,572,523,494,480,418,433,494,491,473,453,474,547,654,873,1075,1179,1133,1005,818,714,863,1011,1176,1482,1520,1301,929,743,909,1158,1567,1909,1930,1721,1416,1181,1295,1360,1401,1459,1452,1285,963,618,509,489,506,491,508,482,566,739,647,408,261,262,314,298,199,112,108,113,121,134,157,157,142,180,232,292,344,365,424,442,499,529,585,529,411,292,233,234,328,341,283,207,88,57,48,48,38,36,31,32,32,30,28,26,26,24,27,22,20,18,15,13,12,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50644886,0.0077142782,0.0552592121
minecraft:birch_leaves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,26,25,6,5,23,22,6,5,0,39,38,11,10,0,0,23,22,4,26,22,29,27,30,96,72,87,207,383,510,859,1757,2682,3136,4092,7311,12146,16912,20283,26940,46569,428229,1361837,2302312,2798347,2759775,2660394,2703219,2736835,2788432,2723730,2447714,2009302,1539031,1197866,1008968,892637,843618,809615,732842,610794,480722,390464,355358,348502,368934,390183,378705,342331,294215,263656,263749,282051,312689,338034,333990,293848,239603,205689,198093,205267,224931,241883,238195,210178,176012,155429,155211,171417,196848,218439,216404,188891,153172,128685,124251,132469,145505,156158,151739,130236,106251,88763,78106,71639,69011,63604,54661,43484,31642,24541,21081,20366,20582,19562,17683,14021,10627,8301,7639,7502,6962,7008,6600,5422,4063,3021,2613,2442,2469,2678,2396,2107,1879,1695,1388,1299,1476,1366,1250,1054,875,697,657,674,571,553,573,513,395,360,287,366,421,257,240,323,316,266,286,213,166,185,111,80,66,33,12,5,19,62,50,17,32,23,7,5,0,0,0,0,22,22,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46150143,0.0070296345,0.0503549468
minecraft:orange_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,8,5,7,23,22,30,54,185,896,2968,8147,16922,19311,12800,8194,3370,3197,4355,5819,8017,9510,10751,54709,242280,671141,1009444,888581,790064,929020,1185067,950735,630107,602814,1141141,1497859,892352,2879254,2573204,2310342,2055057,1769256,1475201,1193568,1053898,1051538,1095181,731051,386453,90672,15870,277,285,127,113,6129,66744,315783,775523,1327286,1358494,1272037,712116,355319,134914,282547,629438,894950,662520,315282,65130,14220,36936,233460,537481,776107,589952,294300,56392,8176,5,3,1,16,0,3352,20724,141846,278720,382726,268888,158200,53419,12769,0,0,762,12515,61713,116507,159618,140434,150806,145868,108961,99334,92296,101262,70952,43979,17196,4578,529,5960,31902,46479,52932,80229,56757,54747,51274,9902,12792,25557,36428,32971,32782,2750,7836,1658,9791,32088,24350,18750,1273,7818,22915,18152,12854,1859,17151,13393,8698,832,1132,99,8115,8781,5286,439,278,0,3879,5272,3826,386,90,0,1931,2242,2261,1732,1328,1578,98,0,0,0,594,344,644,0,0,0,0,0,0,0,0,0,0,0,0,3,59,41,0,0,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45433876,0.0069205321,0.0495734197
minecraft:short_grass,0,0,4,1,1,3,41,33,35,75,8672,11468,14818,18153,19459,20937,23076,20994,25745,31788,39578,44156,47315,49677,51600,32922,36949,42858,47844,52593,58181,64191,76756,49701,55674,61921,67721,75500,85697,97613,114853,82597,90406,97196,114243,125834,137683,154488,182744,110704,125565,131571,137770,146408,155357,165333,191380,105977,110938,112346,111444,111715,111579,116292,138292,78597,86799,89309,91995,95561,99116,103947,119510,65141,69730,72932,73303,73755,78190,79951,87586,57740,59567,60420,69520,66661,65823,66717,69634,40833,43162,44321,44148,44755,43803,42039,40993,25383,24803,25599,24377,24155,24350,22923,22154,14131,14466,14247,15069,14728,14345,13146,12321,8538,8738,10256,11254,11590,12212,12344,14273,22227,22874,24608,32834,52685,126590,2626012,4128012,1890848,1973590,2027766,2069772,2082492,2100496,2061447,1821617,778367,647445,564069,538025,548051,587586,629289,591668,271476,243821,231514,239077,260518,303575,355565,369883,188691,184922,190724,207450,237863,277622,320073,305876,139631,130775,130713,138160,159484,192009,220311,224496,104359,102244,106387,121235,147014,183476,209318,194762,89671,85780,85013,92107,104569,118431,129581,119276,54553,51059,48115,45169,45383,49473,51875,45796,21682,20331,20099,19520,20350,21631,21600,18237,10400,9342,8639,8165,8587,9022,10182,8568,4232,3330,2974,2815,2489,2715,3186,2917,1322,1283,1161,999,1118,1156,956,781,409,330,268,293,348,449,399,390,220,154,135,122,106,97,101,76,271,210,113,71,78,100,116,44,26,32,45,35,47,34,26,29,15,9,10,14,10,2,5,0,2,4,5,5,4,5,5,5,3,2,5,2,2,2,7,0,35,4,2,3,2,1,1,0,1,0,0,4,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43269823,0.0065909014,0.0472121969
minecraft:amethyst_block,0,1,26,393,4340,22373,53492,93310,136100,175323,214444,253044,290103,328197,368767,407656,435213,451542,453072,448953,443881,441286,443016,445892,450568,453439,452416,450202,448593,446545,443297,438586,434797,431456,429844,427619,427069,428334,431667,434657,437815,439937,442987,444428,446116,445200,443561,441320,435983,434071,432588,432437,432781,432383,435544,439149,442647,445906,446083,445720,446046,447567,445618,441272,440669,439072,434809,431993,432535,434814,438703,442213,442774,442487,442767,443217,443799,443591,442082,440908,439202,436794,434663,434299,435782,438406,441836,445753,449796,450163,449353,449308,447014,440029,420555,388840,351234,311736,275014,241413,205169,168097,129801,91269,54590,23955,7048,1430,229,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39415885,0.0060038658,0.0430071212
minecraft:leaf_litter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,4,2,1,2,8,7,0,2,0,6,16,28,32,26,24,34,33,44,24,31,21,12,15,17,26,37,48,40,40,13,58,51,42,52,86,100,118,123,446,941,1552,1762,2214,2500,3228,4885,15907,16240,18880,28555,51548,125336,2519521,4052914,1980966,2122598,2191511,2228123,2275823,2312699,2273226,1990040,885272,731925,651500,615091,620779,665483,696996,629572,295086,263877,247998,255117,285220,329284,389206,382769,196517,198493,212052,234539,267370,311798,349317,339122,157850,149842,147154,157015,182460,224607,261157,255675,117616,117148,120098,137424,166336,200452,223054,214429,101978,97743,97472,105535,125044,153317,165728,154446,76343,67797,67209,68184,68156,72747,71843,62682,31350,28983,26200,23924,24034,26244,29488,24400,13828,12325,10256,10733,11723,12744,12359,11550,5330,4198,4152,4662,5101,5479,5620,5664,3034,2818,2800,2607,2803,2902,3011,2757,1529,1490,1406,1476,1493,1375,1365,1165,846,749,552,544,519,562,519,559,868,642,553,426,319,279,268,184,87,51,58,73,67,101,108,102,49,47,56,43,22,20,12,17,19,26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39059324,0.0059495541,0.0426180734
minecraft:deepslate_lapis_ore,0,80316,160715,239517,320242,398611,396717,393317,390361,386415,378150,375496,373206,372769,368452,363492,362438,361258,359369,356481,354985,353521,349827,346251,344907,344984,346436,346498,347062,345489,355413,374473,393719,416194,437652,459954,482327,501153,521548,539803,556092,579678,605416,624675,642694,662248,681228,698576,715649,739994,763419,786139,808809,830298,847171,864270,878080,906472,933129,949665,952273,939445,912686,872231,818918,687679,569463,462851,360939,263706,172733,84078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36570222,0.0055704117,0.0399021859
minecraft:tall_seagrass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,20,18,3,0,1,4,3,3,8,11,15,12,7,6,4,9,20,30,30,22,23,26,32,36,48,58,68,100,152,201,193,186,169,152,207,268,374,616,970,1385,1743,1986,2072,2015,2122,2194,2058,2005,2109,2278,2502,2763,3159,3741,4509,5122,5778,6736,11879,16347,15928,16707,20050,24834,29544,33355,42567,50753,51727,54516,59281,66555,83029,152253,298183,528252,875412,1319805,1750785,2048136,2132043,1994400,1374019,837204,776122,752162,800932,1124270,1909147,2855580,2271473,1227516,1176885,1122517,1066807,1047303,1087152,1106490,902723,660249,574771,542757,557556,284368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35794739,0.0054522894,0.0390560475
minecraft:brown_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,35,46,0,0,0,0,38,105,155,239,234,235,363,7548,62256,231555,477079,537093,406461,324189,491512,893901,1189376,996426,419023,58298,2811,0,0,38,29,21,25,17,21,21,0,0,38,29,21,25,55,126,100,67,67,55,63,42,7113,72267,359443,976128,1719044,1743185,1070297,437475,96395,19248,21,0,1975,59038,312088,897971,1681785,2144577,2164927,1733378,1023284,420993,77589,9779,1977,30507,220378,616739,1051128,1115947,750560,309204,51165,5096,0,0,2980,22346,142686,358790,613444,702785,681662,543060,324708,169436,67496,17765,336,10201,48508,113410,180127,183283,136945,78721,28092,5508,0,0,0,0,0,0,474,3640,29287,69565,112014,157672,134239,96658,54365,13785,10220,1360,0,0,0,0,0,0,0,0,0,0,0,0,693,13906,24939,31438,19769,9138,1418,652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,140,203,169,138,58,0,0,0,0,0,0,0,32,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32498901,0.0049502641,0.0354599211
minecraft:vine,0,0,0,1,0,0,0,0,4,4,390,443,513,582,697,687,904,1009,1003,1136,1311,1448,1554,1693,2222,2251,2201,2250,2433,2676,2663,2781,3375,3567,3726,3671,3974,4168,4548,4717,5376,5927,5933,5911,6498,6617,6667,6830,8262,7965,8127,7920,7789,7670,7755,8049,8900,8505,8307,8194,7818,7436,6925,6566,6887,6221,5896,5638,5429,5269,5322,5120,5547,4937,4494,4280,3899,3713,3899,3740,4123,4078,3717,3590,3593,3618,3318,3228,3344,2895,2785,2698,2643,2457,2277,2293,2395,2042,1896,1758,1503,1415,1264,1282,1351,1123,1172,1057,937,837,824,734,799,719,689,634,645,715,821,931,1237,1857,2433,3074,3734,5218,8788,445331,741354,935713,1098169,1211364,1288865,1334096,1342531,1342117,1323659,1269592,1206072,1130679,1044821,957226,873165,795552,721993,650300,585818,529735,481045,440371,406642,377928,352450,327315,300551,276172,252937,232629,214798,200381,187217,171109,156155,143120,131590,118523,111836,106723,103933,98263,93625,89590,85281,82515,80862,80196,80001,77437,74194,71254,68371,65131,63061,60410,57652,54290,50618,46823,43487,40548,37887,35853,33077,30509,28046,25727,23456,21542,19828,18028,16719,15221,13553,12300,11141,9902,8981,8034,7211,6446,5679,5125,4608,4127,3638,3259,2984,2520,2249,1989,1693,1452,1309,1179,1106,976,844,695,651,600,506,457,419,403,384,318,299,284,213,186,140,136,145,111,103,91,83,98,89,80,95,94,93,76,54,39,23,16,19,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28245768,0.0043024228,0.0308192793
minecraft:snow,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1080,29,0,0,0,0,2,9,8,2,5,3,2,2,5,2,7,12,11,10,15,28,131,77,25,18,16,15,28,32,33,51,67,58,37,29,32,25,41,42,58,55,45,44,37,44,69,49,54,46,64,31,22,55,81,83,86,74,67,131,168,221,187,141,172,151,139,164,246,287,404,376,448,456,396,477,454,446,603,866,983,1076,1143,886,1039,1151,1108,1147,1269,1624,1586,2025,2288,2290,2408,2548,3089,3550,4034,5995,5654,4793,4836,5086,5512,5957,7155,15759,16404,18084,22349,32122,63147,1474337,1938710,960932,1043578,1100061,1141130,1181514,1188831,1182952,1076999,661305,600730,543855,507676,491115,468595,446195,411992,259077,226538,208443,206702,216961,236949,252832,261220,176691,175482,180826,191648,209025,221051,237424,232036,145629,146605,147079,154026,165498,185274,205107,204419,131776,131077,128973,134949,146080,167695,187459,191240,117485,119628,120386,131604,147872,168114,183470,180495,124611,121385,119007,117093,124619,133982,143727,145130,95039,94224,93920,93401,97737,102645,109065,112993,80690,79095,78748,81233,83291,88014,94885,92070,62307,61893,61514,64342,68726,73371,79419,82553,51257,49682,49433,51344,52205,56234,62319,56568,36000,33210,32665,34552,35718,37679,38584,36026,24714,23101,22417,22218,23703,23848,23350,22069,16847,15036,14551,14188,14580,14895,15414,13115,8410,8208,7993,8369,8802,9207,9160,8201,4717,4534,4539,4675,4751,5343,5583,5082,3262,3297,3296,3346,3392,3507,3681,3894,2428,2265,2252,2401,2571,2694,2951,2627,1618,1537,1647,1845,2164,2240,2522,2960,1628,1577,1680,1684,1884,2030,2319,2339,1785,1873,1564,1439,1447,1889,1658,1104,439,429,512,689,960,1317,1609,1532,275,415,815,1050,1275,1140,1212,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28205314,0.0042962608,0.0307751395
